Run,Event,Type1,E1,px1 ,py1,pz1,pt1,eta1,phi1,Q1,Type2,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,M
146514,258688222,G,20.2669,1.63354,4.60823,19.668,4.8892,2.10022,1.23013,1,G,15.4108,2.97786,1.5247,15.0429,3.3455,2.20858,0.473211,-1,3.02822
146514,258700051,G,9.72936,2.72286,2.17705,9.08272,3.48619,1.68566,0.674465,-1,T,7.34803,-0.290375,2.56216,6.87993,2.57856,1.70793,1.68365,1,2.90759
146514,258812638,G,9.3273,-2.26959,3.21308,8.4565,3.93382,1.50864,2.18578,1,G,12.8378,3.83013,-5.0508,11.1632,6.33881,1.33138,-0.921991,-1,10.0273
146514,258404628,G,11.7409,0.307717,2.24819,11.5191,2.26915,2.32731,1.43477,1,G,13.6379,5.24667,-12.3448,2.46158,13.4135,0.182501,-1.16892,-1,17.7717
146514,258522602,G,4.15698,-0.828572,4.03371,0.558571,4.11793,0.135231,1.77339,1,G,4.51579,1.60675,3.8869,-1.64061,4.20591,-0.380802,1.17881,-1,3.2718
146514,258820284,G,48.7666,-8.72751,1.92823,-47.9404,8.93798,-2.38137,2.92415,-1,T,14.697,-3.02512,1.60692,-14.2919,3.42543,-2.13567,2.6533,-1,2.03778
146514,258849861,G,17.823,-2.21655,-2.76803,17.4664,3.54613,2.29771,-2.246,1,G,7.15642,3.50214,0.0283531,6.23998,3.50225,1.34152,0.00809578,-1,7.26794
146514,258366618,G,6.66512,2.61274,-1.79402,5.8624,3.16937,1.37433,-0.601706,1,G,4.25774,-2.99425,2.67685,1.4093,4.01635,0.344063,2.4121,-1,8.0936
146514,258371496,G,35.6711,-2.91028,29.2473,-20.2125,29.3917,-0.642557,1.66998,-1,G,32.0763,2.76304,-26.6838,17.5847,26.8264,0.615831,-1.46762,1,67.6478
146514,258574767,G,6.35586,-5.70418,-2.34825,1.52768,6.16863,0.245189,-2.75107,1,T,4.90028,0.205845,0.94463,4.8028,0.966798,2.30609,1.35624,1,7.37725
146514,258584267,G,33.6507,4.90656,3.39222,-33.1177,5.96502,-2.41532,0.604907,-1,T,137.324,18.6623,18.2613,-134.819,26.1105,-2.34399,0.774538,-1,2.30961
146514,258699811,G,29.7014,-5.23785,-2.40508,-29.1367,5.76363,-2.32322,-2.71114,-1,T,4.677,0.640596,-0.696139,-4.5791,0.946031,-2.28063,-0.826926,-1,3.79106
146514,258627634,G,15.711,4.65604,-3.00786,14.7003,5.5431,1.70225,-0.573567,1,G,5.90079,0.817134,3.96362,4.29304,4.04697,0.923721,1.36749,-1,8.68643
146514,258679090,G,9.28135,-0.64917,-7.58043,-5.31487,7.60818,-0.651498,-1.65623,1,G,4.84315,-3.27415,2.55531,2.48903,4.15328,0.568219,2.47889,1,12.283
146514,258734407,G,23.0387,4.51746,2.44038,22.459,5.13449,2.18168,0.495297,-1,G,7.36183,3.02449,1.39573,6.56428,3.33101,1.43044,0.432357,1,3.20053
146514,258770517,G,8.84067,-0.948868,3.00393,8.25968,3.15023,1.69159,1.87675,-1,G,5.63837,4.3969,-2.60255,2.38203,5.1094,0.450782,-0.534447,1,9.18404
146514,258784895,G,12.3894,-4.40796,-11.4487,-1.7269,12.268,-0.140304,-1.93832,-1,G,6.32343,1.7688,4.5426,4.02626,4.87482,0.752788,1.19948,-1,17.0359
146514,258944141,G,8.34672,0.999501,1.4788,8.15296,1.7849,2.22394,0.976439,1,T,17.4246,10.998,-0.917955,13.4836,11.0362,1.02983,-0.0832727,1,7.19488
146514,258327789,G,6.99383,-1.86671,-3.68112,-5.64511,4.12738,-1.11908,-2.04011,-1,G,11.7877,3.50488,1.80275,11.1088,3.94133,1.75944,0.475065,-1,17.7956
146514,258392795,G,12.894,-4.7612,-7.78282,-9.11055,9.12367,-0.880357,-2.11982,1,T,4.2728,-1.05554,-1.01684,-4.01217,1.46564,-1.73199,-2.37487,-1,3.35021
146514,258411227,G,6.40676,0.922832,-5.51897,-3.11846,5.59559,-0.531873,-1.40512,-1,T,3.97188,-2.12183,-2.56137,-2.16838,3.32608,-0.612845,-2.26261,-1,3.61054
146514,258457507,G,5.19412,-0.360606,1.97448,4.78948,2.00714,1.60412,1.75144,-1,G,6.76347,5.51081,1.94984,3.40036,5.84559,0.553067,0.340075,1,5.82971
146514,258486772,G,18.8825,-3.44497,-2.79394,-18.3539,4.43553,-2.12763,-2.46017,1,G,10.4438,-2.01468,5.24088,-8.80545,5.61478,-1.23204,1.9378,-1,9.30638
146514,258637370,G,10.1717,2.51783,5.9153,7.88176,6.42886,1.03251,1.16838,-1,G,6.66612,-3.82017,-2.915,4.619,4.8053,0.853693,-2.48979,1,10.7956
146514,258655374,G,10.3051,4.59487,4.5286,-8.03515,6.45144,-1.04477,0.778134,1,T,4.58158,-0.573755,2.00992,4.07563,2.09021,1.42099,1.84886,-1,12.125
146514,258701314,G,18.2875,-2.38814,7.48971,16.5113,7.86123,1.48763,1.87946,-1,G,16.2767,1.07174,7.77358,14.2599,7.84711,1.35877,1.43379,1,3.62239
146514,258704810,G,32.8712,7.17111,-6.68072,-31.3759,9.80086,-1.88026,-0.75001,1,T,4.19698,-0.521571,-0.852017,-4.07498,0.998984,-2.11373,-2.12011,-1,4.04047
146514,258942501,G,9.2461,-2.73652,0.817773,8.79329,2.8561,1.84307,2.8512,1,G,27.7107,-10.044,-2.45378,25.7093,10.3394,1.64222,-2.90198,-1,3.05899
146514,258355357,G,5.19152,-3.21101,-4.06436,-0.333301,5.17973,-0.0643028,-2.23944,-1,G,5.61118,-2.68591,-3.58471,-3.37786,4.47932,-0.696424,-2.21383,1,3.10542
146514,258615453,G,14.6133,-4.95264,1.30246,13.6863,5.12103,1.70948,2.88443,1,G,4.02653,1.71501,3.62575,-0.338309,4.0109,-0.0842475,1.12897,-1,11.5977
146514,258940531,G,6.48591,3.05618,5.464,1.69125,6.26063,0.266958,1.06082,1,T,4.71942,-0.0146626,1.99873,-4.27394,1.99878,-1.50382,1.57813,1,7.34479
146514,258944897,G,6.47272,2.75333,-4.83311,3.30836,5.56235,0.56434,-1.05297,-1,T,12.0606,-0.48023,2.41647,-11.8058,2.46372,-2.27078,1.76697,1,16.1329
146514,259012647,G,10.4168,2.84087,1.6525,-9.88417,3.28653,-1.82081,0.526847,-1,G,7.14256,3.66488,0.846134,-6.07106,3.76129,-1.25643,0.2269,1,2.27887
146514,259124701,G,8.47884,-4.33551,0.855769,7.23537,4.41916,1.26857,2.94671,-1,G,3.73708,-0.367092,-3.45029,1.38395,3.46976,0.388977,-1.67679,1,6.78895
146514,259205457,G,7.10447,1.54681,2.71166,-6.38096,3.12181,-1.46314,1.0524,1,G,17.5005,-11.0254,13.4306,2.07696,17.3764,0.119244,2.25816,-1,15.3773
146514,259255812,G,11.4865,-1.46282,-2.89794,11.0177,3.24622,1.93619,-2.03826,1,G,10.673,6.21195,7.63869,4.11868,9.8457,0.406993,0.888045,1,14.7276
146514,259376791,G,19.7862,-2.01844,3.15483,-19.4282,3.74527,-2.34854,2.13996,1,T,8.454,0.499852,1.56632,-8.29191,1.64415,-2.32089,1.26189,-1,2.12329
146514,259579010,G,10.1547,-0.568306,-9.54394,3.42011,9.56085,0.350499,-1.63027,1,T,3.918,-0.656395,0.641383,-3.80754,0.917729,-2.1302,2.36776,1,10.8229
146514,258994563,G,12.26,-4.15211,0.0614289,-11.5349,4.15256,-1.74572,3.1268,-1,G,7.42811,-3.46024,-2.04265,-6.2466,4.01817,-1.22467,-2.60832,1,3.09336
146514,259016807,G,9.70539,6.09493,-4.70587,5.90677,7.70022,0.706763,-0.657494,-1,T,3.69498,-0.966017,0.228463,3.55757,0.992665,1.98851,2.90936,-1,6.60629
146514,259030950,G,5.74704,3.52786,3.63895,-2.70731,5.06831,-0.511559,0.800898,1,T,4.67233,1.16931,-0.934067,-4.4249,1.49658,-1.80465,-0.674021,1,5.32119
146514,259187103,G,7.2384,4.09804,-1.74245,5.70554,4.4531,1.06697,-0.402033,1,G,5.43768,3.4793,-3.30385,2.55662,4.79801,0.510399,-0.759538,-1,3.08846
146514,259246313,G,11.1454,-5.0836,7.848,6.06417,9.35062,0.609993,2.14559,1,T,23.1042,0.64239,-4.95888,-22.5564,5.00031,-2.21173,-1.44197,-1,29.5461
146514,259383876,G,11.0463,-6.15117,6.58795,6.3852,9.01321,0.659557,2.32192,-1,T,8.10485,-0.561948,2.13726,7.79703,2.2099,1.97345,1.82791,1,6.66589
146514,259411352,G,6.04138,1.76112,4.35309,3.79949,4.69584,0.739773,1.18636,-1,T,4.30379,0.038449,-1.11325,4.1558,1.11392,2.02727,-1.53627,-1,5.47731
146514,258985569,G,21.5047,-2.85515,4.76942,-20.7735,5.55871,-2.0289,2.11021,1,G,15.5974,6.45891,-2.40163,13.9922,6.89096,1.4572,-0.355991,1,36.2213
146514,259232248,G,6.34102,0.988436,2.78571,-5.60894,2.95587,-1.39686,1.22983,-1,G,13.2786,4.83484,-9.39124,-8.04598,10.5627,-0.702508,-1.09536,-1,10.9967
146514,259307561,G,6.44102,-4.00987,-1.79199,-4.71013,4.39207,-0.931665,-2.72132,-1,G,9.97459,-2.81446,-4.07566,8.65731,4.953,1.32485,-2.17515,-1,13.1488
146514,259365105,G,15.764,8.28985,-6.62215,-11.6584,10.6101,-0.949541,-0.674025,1,T,4.04462,-0.830586,0.46361,3.92975,0.951214,2.12608,2.6325,-1,15.4623
146514,259543109,G,5.41334,4.61484,0.50535,-2.78227,4.64243,-0.568236,0.109071,1,G,13.32,13.162,-1.99472,-0.440368,13.3123,-0.0330738,-0.150408,-1,4.72423
146514,259034529,G,23.9619,-1.03616,-7.7242,-22.6589,7.79339,-1.78877,-1.70415,1,G,11.3241,0.556571,6.92865,-8.93914,6.95097,-1.0699,1.49064,-1,15.6782
146514,259121583,G,14.7704,-2.08294,-5.99776,-13.3357,6.34916,-1.48765,-1.90505,-1,G,19.6562,-0.519003,4.47932,-19.1317,4.50929,-2.15196,1.68615,-1,11.0445
146514,259528893,G,7.60569,3.92229,1.00993,-6.4367,4.05022,-1.24326,0.252011,-1,G,4.73475,-3.75387,-2.29863,-1.7411,4.40174,-0.385899,-2.59215,1,9.14992
146514,259552817,G,70.4079,-18.7291,-12.0643,66.7902,22.2784,1.81781,-2.56934,1,T,3.48171,-0.75905,0.380372,3.37495,0.849023,2.08865,2.67705,-1,4.49662
146514,259566248,G,6.32164,-3.7273,0.121907,-5.10337,3.72929,-1.11951,3.1089,-1,G,10.5161,8.59912,3.35304,5.03889,9.22972,0.521921,0.371794,1,15.7384
146514,259075571,G,26.0455,-4.09004,-21.5153,-14.0968,21.9006,-0.605911,-1.75865,-1,G,25.6848,4.03473,21.2253,13.889,21.6053,0.605221,1.38295,1,51.729
146514,259204265,G,7.18712,3.37051,-5.98285,-2.11866,6.86693,-0.303834,-1.05775,1,T,6.17928,-1.45668,-0.446051,-5.98761,1.52344,-2.07767,-2.84445,-1,8.24352
146514,259396749,G,31.065,6.47343,6.76755,-29.6196,9.36509,-1.8687,0.807607,1,T,5.12817,0.222351,1.34246,-4.94321,1.36075,-2.00155,1.40666,1,2.18062
146514,259473307,G,15.8683,8.87953,-6.83691,-11.234,11.2067,-0.883099,-0.656155,1,T,2.85396,0.790852,-0.637882,2.66488,1.01604,1.6919,-0.678738,1,11.3007
146514,258952271,G,7.31237,2.20303,4.12603,5.6198,4.67734,1.01693,1.08037,-1,G,5.77562,-1.75901,-5.47312,-0.545323,5.74884,-0.0947163,-1.88176,-1,11.9805
146514,258986852,G,32.5361,3.43307,-7.81537,31.3961,8.53615,2.01351,-1.1569,1,T,2.89124,-0.837526,-0.884051,2.62013,1.21778,1.50943,-2.32918,-1,3.9458
146514,259032827,G,6.66745,4.09314,-4.46587,2.78314,6.05787,0.44463,-0.828918,-1,T,4.17788,-0.00685695,-1.14678,-4.01601,1.1468,-1.96625,-1.57678,-1,8.24024
146514,259135651,G,5.62378,2.02712,1.09499,-5.12908,2.30396,-1.54045,0.495266,1,G,11.4077,10.4653,-4.27162,-1.53501,11.3035,-0.135386,-0.387531,-1,8.91689
146514,259360244,G,36.9882,0.891496,-11.2355,-35.2291,11.2708,-1.85746,-1.49162,-1,G,42.0023,6.89483,-4.19198,-41.2198,8.06916,-2.33346,-0.546273,1,9.82059
146514,259456938,G,19.5905,-3.20491,2.51552,19.1619,4.07422,2.25251,2.47613,-1,G,4.17915,0.709907,-3.72653,-1.75018,3.79354,-0.446385,-1.38255,1,15.9417
146514,259498936,G,11.5284,-1.93805,-4.02998,10.6253,4.47178,1.6002,-2.01905,-1,G,21.7467,-7.12051,-12.973,15.9344,14.7987,0.934615,-2.07277,1,5.53668
146514,259528832,G,5.82032,0.0867703,3.45875,4.67915,3.45984,1.11001,1.54571,1,G,20.9977,-4.22284,-13.856,-15.2011,14.4852,-0.915891,-1.86662,1,21.9838
146514,259120706,G,56.5312,1.30826,-14.3832,54.6551,14.4426,2.04102,-1.48009,-1,T,2.81731,-0.701567,-0.600866,2.65948,0.923708,1.77952,-2.43336,-1,3.52092
146514,259417459,G,11.8209,7.35524,-0.873596,9.21195,7.40693,1.04365,-0.118218,-1,T,16.3138,12.0663,0.209728,10.9767,12.0681,0.815959,0.0173795,-1,2.51812
146514,259449792,G,40.6662,2.55655,9.29838,-39.5061,9.64344,-2.1179,1.30248,1,T,3.6672,-0.323092,1.099,-3.4821,1.14551,-1.83096,1.85673,1,2.09055
146514,259511141,G,37.414,7.81712,-12.5077,34.3838,14.7496,1.58264,-1.01221,-1,G,7.09168,-5.61012,4.28834,0.646128,7.06139,0.0913743,2.48894,1,26.1004
146514,259544144,G,51.3343,7.34085,-6.87373,50.3394,10.0566,2.31353,-0.752548,-1,T,9.93981,1.06184,-2.42048,9.58136,2.64315,1.9995,-1.15739,-1,2.64999
146514,259549278,G,13.2134,1.43266,-2.20483,-12.9487,2.62941,-2.29754,-0.994575,-1,T,4.62375,1.54282,0.0178381,-4.35745,1.54292,-1.76132,0.0115615,1,2.2416
146514,259674056,G,29.5257,10.5556,-1.99474,27.5019,10.7424,1.66933,-0.186772,-1,T,7.99253,2.74248,0.804482,7.46331,2.85804,1.6878,0.285336,1,2.60653
146514,259843805,G,10.4292,3.51723,1.6527,-9.67756,3.88618,-1.64361,0.439269,-1,G,6.69415,-5.3155,1.39112,-3.82239,5.49452,-0.649118,2.88562,-1,9.92283
146514,259878260,G,37.6355,-5.72379,-34.1198,-14.8154,34.5966,-0.416121,-1.737,1,T,6.59688,-2.28091,2.18182,-5.79179,3.1564,-1.36728,2.37839,1,21.1598
146514,259958111,G,25.816,4.48744,-3.62067,25.1636,5.76597,2.17945,-0.678901,-1,G,18.8245,-3.1109,2.83109,18.3482,4.20628,2.17899,2.40325,1,9.8475
146514,259972808,G,34.1229,8.59997,-3.80984,-32.8007,9.40608,-1.96219,-0.417023,-1,T,3.24838,-0.924036,1.13904,-2.89647,1.46672,-1.43231,2.25235,1,7.50136
146514,260072431,G,10.112,-4.79941,-8.06401,-3.76552,9.38416,-0.391208,-2.10765,1,T,4.22088,1.05495,-1.33473,-3.86138,1.7013,-1.55812,-0.901945,-1,6.70113
146514,259593824,G,22.8944,0.609919,8.92097,21.0758,8.94179,1.59277,1.50253,-1,T,3.89397,-1.24506,1.18818,-3.49141,1.72102,-1.45639,2.37957,-1,17.4874
146514,259871984,G,5.66923,3.46703,4.13368,1.7382,5.39515,0.316851,0.872884,-1,T,16.9556,-3.93815,-1.53285,-16.4202,4.22595,-2.06658,-2.7704,1,17.0099
146514,259928886,G,14.6643,-2.40938,-3.39372,-14.0609,4.16203,-1.93176,-2.18817,-1,G,10.9737,9.94684,4.50319,1.09235,10.9187,0.0998773,0.425118,-1,20.7625
146514,259963453,G,17.6986,6.98419,-0.663387,16.2484,7.01562,1.57665,-0.0947,-1,G,6.43371,3.39648,4.60401,2.94083,5.72127,0.493713,0.9352,1,9.5318
146514,259993510,G,8.47614,-3.63774,0.260516,7.65067,3.64706,1.48652,3.0701,1,G,9.79944,6.5615,-4.9568,5.32867,8.22333,0.609542,-0.646971,-1,11.6159
146514,260020969,G,41.5487,3.20246,-12.834,-39.3868,13.2276,-1.81135,-1.32626,1,T,5.94455,-1.34524,-1.86061,-5.48224,2.29599,-1.60472,-2.1968,-1,4.79601
146514,259623146,G,6.99585,1.9159,3.27818,5.87482,3.79699,1.22068,1.0419,-1,G,4.30842,-1.8101,-3.41032,1.90908,3.86092,0.476252,-2.05876,1,8.19565
146514,259654711,G,45.109,-2.07557,-18.7217,-40.9878,18.8364,-1.51968,-1.68121,1,T,7.67364,-2.13263,-2.66775,-6.87085,3.4154,-1.44887,-2.24518,-1,4.50978
146514,259781059,G,20.9027,-19.8229,-6.5164,-1.2248,20.8665,-0.0586634,-2.82399,1,T,3.72739,-2.60152,2.61379,-0.531481,3.68779,-0.143625,2.35384,-1,9.24506
146514,259879977,G,6.24511,-2.13719,-2.72536,5.19568,3.46341,1.19485,-2.23582,-1,G,10.9651,9.08074,5.22602,3.2327,10.4772,0.30385,0.522215,1,13.0647
146514,260009695,G,13.7729,-3.47712,2.276,13.1305,4.15579,1.86774,2.56201,1,G,15.5161,-0.540113,-6.28191,14.1769,6.30508,1.54955,-1.65656,1,8.94229
146514,260144495,G,8.96787,2.99332,-3.71751,-7.59156,4.77282,-1.24398,-0.892896,1,G,16.8891,-7.45762,6.72158,13.5806,10.0397,1.11017,2.40806,-1,24.5715
146514,259639145,G,10.0675,-9.42516,-1.6954,3.10392,9.57643,0.318698,-2.96362,-1,T,4.72427,2.40678,0.450303,4.03884,2.44854,1.27492,0.184959,-1,10.8152
146514,259689847,G,5.06951,-3.55633,0.464351,3.5813,3.58651,0.880345,3.01176,1,G,7.99464,5.47641,4.03713,-4.19686,6.80363,-0.583225,0.635249,-1,12.0972
146514,259895573,G,33.8536,6.67703,-6.2042,32.6034,9.11454,1.98668,-0.748708,1,T,8.10264,1.49354,-0.39691,7.9532,1.54538,2.34076,-0.259747,1,2.27092
146514,259897533,G,24.3738,-1.92778,6.8221,-23.3198,7.08924,-1.90621,1.8462,-1,T,7.4484,-1.32149,0.609558,-7.30408,1.4553,-2.31615,2.70941,1,3.00705
146514,259953811,G,5.81946,2.38083,3.04112,4.35181,3.86222,0.96823,0.906582,1,T,3.72038,1.12177,-3.02701,1.84632,3.22818,0.544613,-1.2159,-1,6.35007
146514,259968568,G,20.7322,-0.477094,-9.16794,-18.5885,9.18035,-1.45468,-1.62279,1,T,3.98917,-0.0701024,1.41184,3.72882,1.41358,1.69724,1.62041,1,18.1625
146514,260001799,G,14.165,-7.98159,11.6977,0.31007,14.1612,0.0218939,2.16956,-1,T,4.78567,-1.12107,1.00913,-4.54052,1.50836,-1.82168,2.40869,1,9.84437
146514,260157594,G,8.81139,5.35461,5.49049,-4.3373,7.66924,-0.539056,0.797927,-1,T,3.9542,0.754986,0.203788,3.87466,0.782005,2.30353,0.26364,-1,9.64336
146514,260029658,G,50.5109,19.9667,28.0504,-36.9574,34.431,-0.932319,0.952184,-1,G,49.6721,-19.6408,-27.5928,36.3343,33.8692,0.931914,-2.1894,1,100.18
146514,260035578,G,8.72714,3.12895,-3.29054,7.4521,4.5407,1.27061,-0.810564,1,G,24.5981,-16.5852,14.7016,-10.6699,22.1632,-0.464537,2.41633,-1,28.0879
146514,259848748,G,9.4406,-3.82113,7.14484,-4.84397,8.10246,-0.566972,2.0619,1,G,8.04757,5.25245,4.28488,-4.33633,6.77853,-0.602582,0.684293,-1,9.42715
146514,259882831,G,13.6373,1.5049,-3.38751,13.1234,3.70674,1.97677,-1.15274,1,G,5.52766,0.603355,-3.16021,4.49365,3.21729,1.13607,-1.38214,-1,3.101
146514,259894088,G,15.3285,5.0607,7.81489,-12.1765,9.31038,-1.08322,0.99613,1,T,3.12021,-1.12651,0.852939,2.77993,1.41299,1.42897,2.49353,1,12.7062
146514,259956254,G,26.2099,15.9015,-19.0646,-8.40428,24.8257,-0.332377,-0.875614,1,T,25.8711,-15.7039,18.8171,8.28276,24.5091,0.331823,2.26626,-1,52.0799
146514,259992385,G,48.6205,4.26039,10.4118,47.301,11.2497,2.14318,1.18239,-1,T,10.2103,1.3074,1.25352,10.0478,1.81124,2.41452,0.76436,-1,2.25751
146514,260025528,G,6.08138,2.17179,-3.65384,-4.34797,4.25055,-0.897488,-1.03452,-1,G,9.19142,-5.00283,-5.81639,5.06085,7.67195,0.619303,-2.28114,1,11.6211
146514,260062059,G,7.1388,7.03523,0.762763,0.935433,7.07646,0.131808,0.107999,-1,G,5.24475,1.03027,-4.27436,2.85737,4.39677,0.611123,-1.33427,-1,7.84749
146514,260078636,G,20.5208,7.34139,1.36163,19.1139,7.4666,1.66926,0.18339,-1,T,7.37043,0.991494,0.849568,7.25309,1.30569,2.41585,0.708461,1,2.894
146514,259643665,G,32.2589,9.36206,-2.08667,-30.7997,9.59179,-1.88315,-0.219301,1,T,4.16999,0.904116,0.605356,-4.02415,1.08806,-2.01886,0.59,1,2.60253
146514,259903403,G,9.31215,4.22866,0.292277,8.29083,4.23875,1.42377,0.0690083,1,G,7.94939,4.36869,4.11681,5.21038,6.00279,0.784886,0.755724,1,4.72476
146514,259970142,G,5.09518,3.71513,-3.34638,-0.974327,5.00004,-0.193651,-0.733226,-1,T,3.02547,-0.719821,-0.430838,-2.90492,0.838906,-1.95543,-2.60225,-1,5.25902
146514,260141981,G,13.5622,-3.45011,0.939568,-13.0819,3.57576,-2.00837,2.87571,1,T,8.69599,-4.93882,-0.652998,-7.12675,4.98181,-1.15562,-3.01014,-1,4.07196
146514,260216776,G,15.3446,1.20686,9.40017,12.0676,9.47732,1.06207,1.44311,-1,G,5.66765,-2.98979,4.39894,1.95488,5.31879,0.359733,2.16774,-1,7.16183
146514,260230814,G,5.85303,3.8288,3.36055,2.8799,5.09441,0.538849,0.720359,-1,T,10.1837,0.483799,-2.13515,9.94499,2.18928,2.21855,-1.34797,1,8.52042
146514,260236632,G,6.10728,-1.66648,2.18726,5.4522,2.74977,1.43591,2.22187,1,G,23.6718,-7.68455,-6.09417,21.5442,9.80771,1.52828,-2.47111,1,7.43528
146514,260287078,G,15.6928,-12.8347,-1.78826,-8.85017,12.9586,-0.638647,-3.00315,1,G,4.88091,-4.58091,-0.783374,1.48784,4.64741,0.314913,-2.97222,-1,7.69135
146514,260523464,G,5.64609,-1.55296,3.58291,4.07655,3.90498,0.912102,1.97979,1,G,15.5407,-9.09597,5.20142,11.4765,10.4781,0.947166,2.62214,1,4.05187
146514,260618633,G,9.15965,3.3472,-2.09945,-8.26297,3.95113,-1.48373,-0.560198,1,T,9.25314,-1.22918,1.35238,-9.07026,1.82752,-2.30519,2.3085,1,5.79189
146514,260263639,G,24.4184,1.5546,6.34069,-23.5293,6.52848,-1.99393,1.33036,-1,T,2.98686,0.83718,0.391784,-2.83827,0.924319,-1.84056,0.437705,-1,2.18053
146514,260448962,G,10.02,1.50752,3.35886,-9.31849,3.68165,-1.65871,1.14892,1,G,6.12984,0.652296,-5.97635,-1.1923,6.01184,-0.197047,-1.46208,-1,11.7824
146514,260512969,G,13.8587,10.0676,3.89552,8.69018,10.795,0.736584,0.369194,1,T,11.8431,7.04708,3.24046,8.94905,7.75641,0.986032,0.430999,1,2.36682
146514,260526551,G,8.09323,5.81953,5.07168,2.42906,7.71938,0.309695,0.71684,-1,G,4.49695,3.36807,2.8077,-0.992152,4.38487,-0.22438,0.69491,1,3.15458
146514,260734511,G,10.4475,-3.88277,-0.246186,9.69547,3.89057,1.64427,-3.07827,1,G,4.06501,3.31565,-2.34832,0.0706709,4.06302,0.0173928,-0.616244,1,10.401
146514,260739189,G,21.4126,-0.441176,9.17433,-19.3424,9.18494,-1.49001,1.61885,-1,T,4.99703,-0.381409,0.861809,-4.90621,0.942437,-2.35204,1.98745,1,2.84189
146514,260295188,G,10.1648,-0.335978,-5.96822,-8.22063,5.97766,-1.1235,-1.62703,1,T,3.9736,-0.707298,-1.02293,-3.77249,1.24365,-1.82896,-2.17576,1,2.46857
146514,260374271,G,8.24471,3.44978,-7.47167,0.487026,8.22963,0.0591451,-1.13824,1,T,5.10576,-0.761041,0.763453,-4.98955,1.07798,-2.23687,2.35461,-1,10.2826
146514,260494931,G,15.9764,9.09779,-4.70494,-12.2608,10.2424,-1.0141,-0.477275,1,T,4.87482,-2.52474,2.90232,2.99248,3.84679,0.715331,2.28673,-1,17.3901
146514,260508948,G,7.50136,-5.31927,-4.7981,-2.22326,7.16354,-0.30558,-2.40766,1,T,3.76779,-1.38813,-0.271766,3.49061,1.41449,1.63519,-2.94826,1,7.3956
146514,260666665,G,13.1343,2.87903,-11.9517,-4.62232,12.2936,-0.367655,-1.33441,1,T,4.15352,3.37187,-0.783161,-2.29297,3.46162,-0.62159,-0.228217,1,7.05663
146514,260725731,G,20.9285,-4.07653,-1.04661,-20.5007,4.20874,-2.28682,-2.89028,-1,G,6.92817,-2.26402,-5.80703,-3.02342,6.23276,-0.467832,-1.94254,-1,11.6377
146514,260808068,G,11.8283,-11.7066,-1.55003,-0.671296,11.8088,-0.0568165,-3.00995,-1,T,3.70795,-3.45382,1.26815,-0.447926,3.67928,-0.121444,2.7897,-1,3.19451
146514,260265258,G,5.6671,2.94899,-2.65731,4.04315,3.96961,0.894413,-0.733417,1,G,15.8423,-14.6467,-4.45965,4.06838,15.3106,0.262691,-2.84603,1,14.4696
146514,260296160,G,7.63895,-2.2987,-3.18636,-6.55023,3.92898,-1.28405,-2.19575,1,T,6.59327,-2.74868,1.21462,-5.86766,3.00509,-1.42222,2.7255,-1,4.35755
146514,260363576,G,8.77045,6.42648,-1.23455,5.83832,6.54398,0.803032,-0.189791,1,G,7.08247,-4.62693,5.18616,-1.35851,6.95016,-0.19424,2.29927,-1,14.5737
146514,260420748,G,7.35462,5.0909,4.48618,2.83482,6.7855,0.406489,0.722339,1,T,3.75823,0.192473,1.09903,3.58723,1.11576,1.88435,1.39742,1,4.81083
146514,260529720,G,25.7914,-4.36743,-11.2985,-22.7696,12.1132,-1.38852,-1.93965,-1,G,18.3723,-4.15773,8.18047,15.9162,9.17642,1.31816,2.04102,1,42.6739
146514,260592580,G,58.0507,4.89788,13.7186,-56.1933,14.5667,-2.05959,1.22788,1,T,3.40174,-1.03369,-0.252245,-3.22932,1.06402,-1.82946,-2.90225,-1,7.00595
146514,260712946,G,8.69177,3.76237,7.14897,3.20507,8.07856,0.387005,1.08634,1,G,10.2287,1.94655,8.68522,5.03909,8.90068,0.53958,1.35032,1,2.58911
146514,260784731,G,5.08471,1.17267,3.91867,-3.01861,4.09037,-0.683503,1.28003,-1,G,5.98365,4.32,-0.160219,-4.1358,4.32297,-0.850426,-0.0370708,1,5.19882
146514,260262927,G,12.2942,0.279783,-9.76508,7.46333,9.76908,0.704289,-1.54215,-1,T,7.20344,0.46277,-1.16379,-7.09294,1.25242,-2.43487,-1.19233,-1,16.1254
146514,260418210,G,21.3744,1.60375,5.37913,-20.6239,5.61311,-2.01252,1.28104,-1,G,6.96079,1.94195,2.62458,-6.1467,3.2649,-1.38989,0.933784,1,3.09596
146514,260458276,G,18.0808,-0.217616,-5.44861,-17.2386,5.45295,-1.86827,-1.61071,-1,G,12.9568,2.64428,-1.00265,-12.644,2.82799,-2.20304,-0.362427,1,4.78089
146514,260520477,G,9.2753,-4.40237,-8.10354,0.985743,9.22216,0.106686,-2.06845,-1,T,3.142,0.94553,-0.108824,-2.99251,0.951772,-1.86307,-0.114589,-1,8.41245
146514,260600247,G,20.2494,-3.32483,1.43338,19.9228,3.62065,2.40652,2.73456,1,G,14.523,14.2668,-2.59095,0.80657,14.5002,0.0555962,-0.179649,-1,25.6582
